X.Item;Label;Bx;By;Width;Height;Area;Mean;Major;Minor;Feret;Area_exc;ThickR;Pred;pred_valid_Id_20170806_1703;Valid;esd;Major.micron;Minor.micron;Major.mm;Minor.mm;Area_ellipse_mm2;biovol.mm;g_carbon
666;abr1_noronha_st01_300_d2_d2_1;14178;8676;339;437;26549;164.0399933;223.8000031;151;487.2000122;26517;3.859999895;03_Copepod;03_copepod;03_copepod;1949.37378153277;2372.28003286;1600.6;2.37228003286;1.6006;2.98221292002482;3.18060674993821;0.0000670929954307815
667;abr1_noronha_st01_300_d2_d2_1;5819;8679;85;81;5288;172.25;84.19999695;79.90000153;86.59999847;5288;2.539999962;13_Fish_egg;23_ovo_invert;23_ovo_invert;869.995006940793;892.51996767;846.940016218;0.89251996767;0.846940016218;0.593691013618769;0.335043845365622;0.00000982908649871579
673;abr1_noronha_st01_300_d2_d2_1;8158;8744;106;171;5188;177.0599976;173.6999969;38;196.6999969;5187;2.315999985;03_Copepod;12_euphausiacea;12_euphausiacea;861.729619025441;1841.21996714;402.8;1.84121996714;0.4028;0.582485366426673;0.156337440444779;0.00000960871615282412
676;abr1_noronha_st01_300_d2_d2_1;2955;8771;92;92;3157;190.4400024;106.0999985;37.90000153;125.1999969;3151;2.082000017;03_Copepod;03_copepod;03_copepod;672.21519908832;1124.6599841;401.740016218;1.1246599841;0.401740016218;0.35485932095052;0.0949926112708753;0.0000053277408246152
679;abr1_noronha_st01_300_d2_d2_1;12400;8823;105;103;3650;167.4400024;85.09999847;54.59999847;106.5;3640;2.701999903;03_Copepod;03_copepod;03_copepod;722.798876977897;902.059983782;578.759983782;0.902059983782;0.578759983782;0.410037705585601;0.158128738697675;0.00000632756342573725
684;abr1_noronha_st01_300_d2_d2_1;12052;8864;134;137;5740;193.9600067;103.6999969;70.5;157.3000031;5701;3.895999908;03_Copepod;03_copepod;03_copepod;906.414789542093;1099.21996714;747.3;1.09921996714;0.7473;0.645163029094093;0.321257274740581;0.0000108513273116748
686;abr1_noronha_st01_300_d2_d2_1;9739;8885;59;56;2517;199.6799927;58.40000153;54.90000153;60.90000153;2517;1.35800004;13_Fish_egg;13_fish_egg;13_fish_egg;600.223015878106;619.040016218;581.940016218;0.619040016218;0.581940016218;0.282935099343326;0.109711856753674;0.00000406896088934399
687;abr1_noronha_st01_300_d2_d2_1;5965;8898;125;172;5146;176.6600037;97.30000305;67.30000305;173.1999969;5143;2.845999956;03_Copepod;03_copepod;03_copepod;858.234419300075;1031.38003233;713.38003233;1.03138003233;0.71338003233;0.577869202893108;0.274687574902073;0.00000951816776977908
688;abr1_noronha_st01_300_d2_d2_1;7183;8903;76;93;5102;147.8399963;91.80000305;70.80000305;93.69999695;5101;1.425999999;22_Foraminifero;22_foraminifero;22_foraminifero;854.557448695533;973.08003233;750.48003233;0.97308003233;0.75048003233;0.573558319911117;0.286817233115076;0.00000943373160731692
689;abr1_noronha_st01_300_d2_d2_1;8343;8922;49;58;2182;146.4700012;57.79999924;48.09999847;59.09999847;2181;1.825999975;05_Ostracoda;05_ostracoda;05_ostracoda;558.854059547402;612.679991944;509.859983782;0.612679991944;0.509859983782;0.245343472128098;0.0833516020041125;0.0000034340598104403
690;abr1_noronha_st01_300_d2_d2_1;9530;8945;170;400;10726;196.8000031;146.1000061;93.5;401;10710;8.975000381;15_Multiples;03_copepod;03_copepod;1239.05314167637;1548.66006466;991.1;1.54866006466;0.9911;1.20548956905339;0.796103346083418;0.0000228328805695738
691;abr1_noronha_st01_300_d2_d2_1;7329;8953;178;199;7014;178.5;109.0999985;81.80000305;218;7001;3.233999968;03_Copepod;03_copepod;03_copepod;1001.96815236012;1156.4599841;867.08003233;1.1564599841;0.86708003233;0.787552793618543;0.455016743402904;0.0000137578004611353
693;abr1_noronha_st01_300_d2_d2_1;488;8968;82;126;4181;198.1000061;107.0999985;49.70000076;128.8000031;4178;3.130000114;03_Copepod;03_copepod;03_copepod;773.590487298168;1135.2599841;526.820008056;1.1352599841;0.526820008056;0.46972910670444;0.164891492493055;0.00000743831700484762
694;abr1_noronha_st01_300_d2_d2_1;3867;8978;159;56;5208;168.0700073;136.8000031;48.5;160.3999939;5205;2.184000015;03_Copepod;03_copepod;03_copepod;863.389026722582;1450.08003286;514.1;1.45008003286;0.5141;0.585503449037462;0.200569816843588;0.00000966799119235555
695;abr1_noronha_st01_300_d2_d2_1;9188;8982;43;42;1371;146.0899963;42.90000153;40.70000076;44.79999924;1371;4.400000095;23_Ovo_invert;23_ovo_invert;23_ovo_invert;442.985758423005;454.740016218;431.420008056;0.454740016218;0.431420008056;0.154082507310878;0.0442937179467203;0.00000197425234398668
696;abr1_noronha_st01_300_d2_d2_1;13578;8987;87;65;4491;167.5599976;86.80000305;65.90000153;90.09999847;4491;2.259000063;05_Ostracoda;05_ostracoda;05_ostracoda;801.756638267729;920.08003233;698.540016218;0.92008003233;0.698540016218;0.5047853904344;0.234956023440678;0.00000810351156080331
698;abr1_noronha_st01_300_d2_d2_1;2831;8995;136;169;6558;194.2400055;117;71.30000305;169.8999939;6548;2.674999952;03_Copepod;03_copepod;03_copepod;968.850444967321;1240.2;755.78003233;1.2402;0.75578003233;0.736168146812178;0.370732749498786;0.0000126963488763678
701;abr1_noronha_st01_300_d2_d2_1;5306;9024;152;145;6500;196.9199982;109.6999969;75.5;157;6213;3.563999891;03_Copepod;03_copepod;03_copepod;964.556595929753;1162.81996714;800.3;1.16281996714;0.8003;0.730895316242876;0.389759322805323;0.0000125882063733329
702;abr1_noronha_st01_300_d2_d2_1;7687;9045;57;55;2368;200.6900024;56.70000076;53.20000076;58.09999847;2367;1.347000003;13_Fish_egg;13_fish_egg;13_fish_egg;582.186171987538;601.020008056;563.920008056;0.601020008056;0.563920008056;0.266192806519573;0.100023566326224;0.00000378407561765834
708;abr1_noronha_st01_300_d2_d2_1;6980;9113;77;101;3403;159.1600037;100.1999969;43.20000076;119;3399;2.609999895;03_Copepod;03_copepod;03_copepod;697.914162590178;1062.11996714;457.920008056;1.06211996714;0.457920008056;0.381990950501269;0.116555080991226;0.00000581593240025198
709;abr1_noronha_st01_300_d2_d2_1;12487;9123;72;63;2329;160.1900024;76.59999847;38.70000076;85.59999847;2329;2.187999964;03_Copepod;03_copepod;03_copepod;577.372083056493;811.959983782;410.220008056;0.811959983782;0.410220008056;0.261602172556998;0.0715066943222969;0.00000370654599422305
710;abr1_noronha_st01_300_d2_d2_1;14035;9131;408;402;29834;167.4600067;271.7999878;139.8000031;445.5;29314;4.480000019;03_Copepod;03_copepod;03_copepod;2066.4589362075;2881.07987068;1481.88003286;2.88107987068;1.48188003286;3.3531904904223;3.31100463313268;0.0000771385516202911
711;abr1_noronha_st01_300_d2_d2_1;2235;9133;233;636;21743;201.6399994;412.3999939;67.09999847;657.9000244;21738;1.718000054;02_Chaetognatha;02_chaetognatha;02_chaetognatha;1764.13074894211;4371.43993534;711.259983782;4.37143993534;0.711259983782;2.44198376524713;1.15733653761509;0.0000528920123286137
712;abr1_noronha_st01_300_d2_d2_1;8033;9148;117;118;6334;153.5599976;134;60.20000076;148.8999939;6329;1.996999979;03_Copepod;03_copepod;03_copepod;952.16029266607;1420.4;638.120008056;1.4204;0.638120008056;0.711873632256115;0.302687011386517;0.0000121993207670452
716;abr1_noronha_st01_300_d2_d2_1;9554;9198;885;717;80556;214.8000031;1022.299988;100.3000031;1080.300049;80165;2.381000042;02_Chaetognatha;02_chaetognatha;02_chaetognatha;3395.62704170665;10836.3798728;1063.18003286;10.8363798728;1.06318003286;9.04859007630285;6.41026881502628;0.000251366546874872
718;abr1_noronha_st01_300_d2_d2_1;5480;9218;191;214;6902;181.3999939;109.3000031;80.40000153;258.2999878;6898;3.171999931;03_Copepod;03_copepod;03_copepod;993.93621397564;1158.58003286;852.240016218;1.15858003286;0.852240016218;0.775492930672238;0.440380704388196;0.0000135074641879549
719;abr1_noronha_st01_300_d2_d2_1;6027;9218;59;57;2586;203.2200012;59.09999847;55.70000076;60.40000153;2561;3.848999977;13_Fish_egg;13_fish_egg;13_fish_egg;608.394525032213;626.459983782;590.420008056;0.626459983782;0.590420008056;0.290498759797996;0.114286219103805;0.00000419872941577907
721;abr1_noronha_st01_300_d2_d2_1;3902;9247;265;152;19335;166.9100037;242.6000061;101.5;272.6000061;19264;5.695000172;15_Multiples;03_copepod;03_copepod;1663.57783412472;2571.56006466;1075.9;2.57156006466;1.0759;2.17299367193562;1.55782577590534;0.0000460336870250098
725;abr1_noronha_st01_300_d2_d2_1;7924;9354;122;111;4742;181.8200073;135.1999969;44.70000076;140.3000031;4742;1.809000015;03_Copepod;03_copepod;03_copepod;823.856953757615;1433.11996714;473.820008056;1.43311996714;0.473820008056;0.533317487022233;0.168378926428668;0.0000086514583638212
728;abr1_noronha_st01_300_d2_d2_1;7248;9394;203;204;7698;175.8099976;242.8000031;40.40000153;275.8999939;7687;2.645999908;12_Euphausiacea;12_euphausiacea;12_euphausiacea;1049.68741480014;2573.68003286;428.240016218;2.57368003286;0.428240016218;0.865628768419347;0.247005966871758;0.0000153957514877464
735;abr1_noronha_st01_300_d2_d2_1;9159;9480;109;118;5690;156.75;128.3999939;56.40000153;143;5689;2.190999985;05_Ostracoda;05_ostracoda;05_ostracoda;902.458355162468;1361.03993534;597.840016218;1.36103993534;0.597840016218;0.639066026798798;0.254577037380937;0.0000107294043132973
739;abr1_noronha_st01_300_d2_d2_1;12100;9497;123;216;6833;158.0200043;150.6999969;57.70000076;218.1999969;6833;2.151000023;03_Copepod;03_copepod;03_copepod;988.955493514681;1597.41996714;611.620008056;1.59741996714;0.611620008056;0.76734501155806;0.312723756737381;0.0000133387487937543
740;abr1_noronha_st01_300_d2_d2_1;1698;9533;137;144;6981;199.4499969;127.4000015;69.80000305;147.3999939;6893;2.713999987;03_Copepod;03_copepod;03_copepod;999.608305453296;1350.4400159;739.88003233;1.3504400159;0.73988003233;0.784741258434324;0.386880027273754;0.0000136993736266405
744;abr1_noronha_st01_300_d2_d2_1;12430;9593;196;83;6835;158.3800049;124.1999969;70.09999847;198.3000031;6833;3.555999994;03_Copepod;03_copepod;03_copepod;989.100215179832;1316.51996714;743.059983782;1.31651996714;0.743059983782;0.768318349423562;0.380411463290665;0.0000133588854479661
746;abr1_noronha_st01_300_d2_d2_1;12784;9615;111;233;6284;207.6799927;234.8000031;34.09999847;242.5;6283;2.184000015;02_Chaetognatha;02_chaetognatha;02_chaetognatha;948.394714784855;2488.88003286;361.459983782;2.48888003286;0.361459983782;0.706568170956428;0.170177763110924;0.0000120912036048848
751;abr1_noronha_st01_300_d2_d2_1;13346;9659;415;142;13040;186.5099945;427;38.90000153;432;13040;2.605000019;02_Chaetognatha;02_chaetognatha;02_chaetognatha;1366.18600630429;4526.2;412.340016218;4.5262;0.412340016218;1.46581481004355;0.40273846023622;0.0000288144494957966
752;abr1_noronha_st01_300_d2_d2_1;5204;9661;182;153;8977;178.4199982;163.8999939;69.69999695;223.1000061;8902;4.449999809;03_Copepod;03_copepod;03_copepod;1133.53947669366;1737.33993534;738.81996767;1.73733993534;0.73881996767;1.00812250150987;0.496295627633874;0.0000184568264428962
754;abr1_noronha_st01_300_d2_d2_1;8238;9712;75;65;3188;142.0899963;85.80000305;47.29999924;86.09999847;3188;2.249000072;05_Ostracoda;05_ostracoda;05_ostracoda;675.507527998146;909.48003233;501.379991944;0.90948003233;0.501379991944;0.358137707211798;0.119648033284806;0.00000538636462999839
756;abr1_noronha_st01_300_d2_d2_1;1172;9724;242;490;30497;165.6499939;470.1000061;82.59999847;535.5999756;30454;2.229000092;12_Euphausiacea;12_euphausiacea;12_euphausiacea;2089.29419100339;4983.06006466;875.559983782;4.98306006466;0.875559983782;3.42666704583539;1.99915436193379;0.0000791541631851768
757;abr1_noronha_st01_300_d2_d2_1;3678;9731;99;96;6939;152.2700043;98.40000153;89.80000305;104.6999969;6934;1.68900001;23_Ovo_invert;23_ovo_invert;23_ovo_invert;996.596782303061;1043.040016218;951.88003233;1.043040016218;0.95188003233;0.779781753138675;0.494588257913296;0.00001359640657638
758;abr1_noronha_st01_300_d2_d2_1;11734;9746;59;46;1949;157.3699951;56.90000153;43.59999847;59.20000076;1949;1.508000016;05_Ostracoda;05_ostracoda;05_ostracoda;528.173924259345;603.140016218;462.159983782;0.603140016218;0.462159983782;0.218927523313428;0.0674188312725666;0.00000299870417667531
760;abr1_noronha_st01_300_d2_d2_1;4113;9777;146;160;6446;183.9499969;116.5;70.5;160.1000061;6357;4.43900013;03_Copepod;03_copepod;03_copepod;960.541620036142;1234.9;747.3;1.2349;0.7473;0.724797445866287;0.36091102821699;0.0000124633275799752
761;abr1_noronha_st01_300_d2_d2_1;14164;9782;236;381;13079;163.4400024;132.1000061;126.0999985;424;13032;12.32299995;03_Copepod;03_copepod;03_copepod;1368.22747391732;1400.26006466;1336.6599841;1.40026006466;1.3366599841;1.47000743379645;1.30926932831084;0.0000289125524250403
765;abr1_noronha_st01_300_d2_d2_1;4515;9840;136;209;6923;187.2100067;98.90000153;89.09999847;223.8000031;6913;2.322000027;03_Copepod;03_copepod;03_copepod;995.447138912673;1048.340016218;944.459983782;1.048340016218;0.944459983782;0.777634655481283;0.489381654588889;0.000013551868020404
769;abr1_noronha_st01_300_d2_d2_1;7255;9882;141;89;5713;148.6600037;128.6000061;56.59999847;150.1000061;5713;2.878000021;03_Copepod;03_copepod;03_copepod;904.280464919855;1363.16006466;599.959983782;1.36316006466;0.599959983782;0.642331204420608;0.25678510085981;0.0000107946713824711
770;abr1_noronha_st01_300_d2_d2_1;10653;9888;216;289;12738;186.5;141.1000061;114.9000015;333.8999939;12392;6.111000061;03_Copepod;03_copepod;03_copepod;1350.27323491107;1495.66006466;1217.9400159;1.49566006466;1.2179400159;1.43070033479984;1.16108254108686;0.0000279949128051378
772;abr1_noronha_st01_300_d2_d2_1;9412;9917;147;109;6492;170.4600067;123.1999969;67.09999847;157.3000031;6487;3.40899992;03_Copepod;03_copepod;03_copepod;963.962839889535;1305.91996714;711.259983782;1.30591996714;0.711259983782;0.729515996019264;0.345741658475897;0.0000125599417740079
774;abr1_noronha_st01_300_d2_d2_1;6385;9938;169;184;8009;167.8200073;142.3999939;71.59999847;196.5;7999;2.138000011;03_Copepod;03_copepod;03_copepod;1070.68121657005;1509.43993534;758.959983782;1.50943993534;0.758959983782;0.899755677227131;0.455021575914262;0.0000161207209421452
775;abr1_noronha_st01_300_d2_d2_1;315;9952;146;127;6670;205.9400024;127.9000015;66.40000153;147;6652;2.532999992;03_Copepod;03_copepod;03_copepod;977.088617068634;1355.7400159;703.840016218;1.3557400159;0.703840016218;0.749445835800622;0.35148170286008;0.0000129693165329319
776;abr1_noronha_st01_300_d2_d2_1;9014;9958;93;81;5405;158.3800049;92.09999847;74.80000305;93.80000305;5405;1.746999979;05_Ostracoda;05_ostracoda;05_ostracoda;879.566917171991;976.259983782;792.88003233;0.976259983782;0.79288003233;0.607942983474145;0.321187657218106;0.0000101105081460886
779;abr1_noronha_st01_300_d2_d2_1;7269;9994;39;41;1190;167.5099945;42.20000076;35.90000153;44.79999924;1190;1.582999945;10_Mol_gast;10_mol_gast;10_mol_gast;412.709549168083;447.320008056;380.540016218;0.447320008056;0.380540016218;0.133692959682361;0.0338998195498369;0.00000166742132446224
781;abr1_noronha_st01_300_d2_d2_1;7509;10017;116;93;5773;158.5299988;125.9000015;58.40000153;133.3999939;5771;1.493999958;05_Ostracoda;03_copepod;03_copepod;909.016603101052;1334.5400159;619.040016218;1.3345400159;0.619040016218;0.648843869562773;0.267637796581788;0.0000109250400102932
782;abr1_noronha_st01_300_d2_d2_1;2697;10022;110;711;40506;173.1399994;754.9000244;68.30000305;713.7000122;40486;1.771999955;02_Chaetognatha;02_chaetognatha;02_chaetognatha;2407.85713861932;8001.94025864;723.98003233;8.00194025864;0.72398003233;4.55000395731341;2.19496135847517;0.000110920087348807
783;abr1_noronha_st01_300_d2_d2_1;14056;10031;89;394;11707;178.9900055;375.8999939;39.70000076;399.2999878;11707;1.373000026;02_Chaetognatha;02_chaetognatha;02_chaetognatha;1294.47553258399;3984.53993534;420.820008056;3.98453993534;0.420820008056;1.31693532031948;0.369274520005991;0.0000253663442315234
784;abr1_noronha_st01_300_d2_d2_1;5591;10033;264;250;18930;167.5099945;212.6000061;113.4000015;268.6000061;18385;3.289999962;15_Multiples;03_copepod;03_copepod;1646.06258636073;2253.56006466;1202.0400159;2.25356006466;1.2020400159;2.12754103275905;1.70406197958633;0.0000448901385441373
788;abr1_noronha_st01_300_d2_d2_1;6688;10098;61;143;5261;169.6100006;130.1000061;51.5;144.6999969;5261;2.35800004;05_Ostracoda;05_ostracoda;05_ostracoda;867.771110741158;1379.06006466;545.9;1.37906006466;0.5459;0.591270427007107;0.215073928782774;0.00000978141576509481
789;abr1_noronha_st01_300_d2_d2_1;7710;10118;59;100;4194;158.8000031;106.3000031;50.20000076;106.6999969;4194;1.491999984;05_Ostracoda;05_ostracoda;05_ostracoda;774.792217882782;1126.78003286;532.120008056;1.12678003286;0.532120008056;0.470910758813667;0.166969335244653;0.00000746058943024361
791;abr1_noronha_st01_300_d2_d2_1;9102;10140;62;67;3183;129.8500061;70;57.90000153;75.80000305;3183;1.54400003;05_Ostracoda;10_mol_gast;10_mol_gast;674.977593400223;742;613.740016218;0.742;0.613740016218;0.357666468903524;0.146268626712507;0.00000537793169135881
792;abr1_noronha_st01_300_d2_d2_1;6105;10182;112;47;3595;165.1100006;110.4000015;41.5;113;3595;1.347000003;05_Ostracoda;03_copepod;03_copepod;717.332461187009;1170.2400159;439.9;1.1702400159;0.4399;0.404314007621784;0.118511710441669;0.00000622259519086033
796;abr1_noronha_st01_300_d2_d2_1;7097;10270;73;104;3277;156.0200043;96.59999847;43.20000076;118.3000031;3277;2.073999882;03_Copepod;03_copepod;03_copepod;684.871757952366;1023.959983782;457.920008056;1.023959983782;0.457920008056;0.368266730295442;0.112367474987648;0.00000556813235065188
798;abr1_noronha_st01_300_d2_d2_1;12425;10296;96;113;4263;150.1100006;99.5;54.5;118.1999969;4263;2.437999964;03_Copepod;03_copepod;03_copepod;781.139686734122;1054.7;577.7;1.0547;0.5777;0.478543250183716;0.184209523342637;0.00000760470572997831
799;abr1_noronha_st01_300_d2_d2_1;5774;10303;278;291;13951;168.4499969;174.6000061;101.6999969;304;13917;2.118000031;03_Copepod;03_copepod;03_copepod;1413.10263509939;1850.76006466;1078.01996714;1.85076006466;1.07801996714;1.56699209692218;1.12559492779852;0.0000311964869502245
800;abr1_noronha_st01_300_d2_d2_1;10135;10305;258;182;12410;145.2599945;172.1000061;91.80000305;258;12392;2.197999954;03_Copepod;03_copepod;03_copepod;1332.77527599582;1824.26006466;973.08003233;1.82426006466;0.97308003233;1.39420036868782;0.90398717780322;0.0000271470830379327
801;abr1_noronha_st01_300_d2_d2_1;5320;10309;111;200;9297;142.9900055;196.5;60.29999924;216.1000061;9291;1.878000021;03_Copepod;03_copepod;03_copepod;1153.56601361634;2082.9;639.179991944;2.0829;0.639179991944;1.04563827814277;0.445341493794837;0.0000192770309477881
804;abr1_noronha_st01_300_d2_d2_1;11345;10329;108;45;3242;159.7200012;108.5;38.09999847;109;3242;1.328999996;03_Copepod;03_copepod;03_copepod;681.204553208581;1150.1;403.859983782;1.1501;0.403859983782;0.364801242050875;0.0981692895765493;0.00000550583507692642
808;abr1_noronha_st01_300_d2_d2_1;3585;10364;82;181;4834;182.6699982;132.1999969;46.59999847;186;4830;4.09800005;03_Copepod;03_copepod;03_copepod;831.810426712277;1401.31996714;493.959983782;1.40131996714;0.493959983782;0.543649457876244;0.178936625675897;0.00000885127334743056
